Datetime,Time interval [hh:mm],Day of Week,Month,B1 Total port Tput [Mbps],B1 UE DlLatency [ms],B1 BBU1 AVG Power consumption [W],B2 Total port Tput [Mbps],B2 UE DlLatency [ms],B2 BBU2 AVG Power consumption [W],B3 Total port Tput [Mbps],B3 UE DlLatency [ms],B3 BBU3 AVG Power consumption [W],D1 Total port Tput [Mbps],D1 UE DlLatency [ms],D1 BBU1 AVG Power consumption [W],D2 Total port Tput [Mbps],D2 UE DlLatency [ms],D2 BBU2 AVG Power consumption [W],D3 Total port Tput [Mbps],D3 UE DlLatency [ms],D3 BBU3 AVG Power consumption [W],G1 Total port Tput [Mbps],G1 UE DlLatency [ms],G1 BBU1 AVG Power consumption [W],G2 Total port Tput [Mbps],G2 UE DlLatency [ms],G2 BBU2 AVG Power consumption [W],G3 Total port Tput [Mbps],G3 UE DlLatency [ms],G3 BBU3 AVG Power consumption [W]
6/10/2024 2:15,2:15:00,Monday,6,13.431,6.4,137.4,16.229,7,114.8,6.751,6.2,118.4,26.726,5,136.5,3.984,7.1,131.8,7.496,7.7,111.9,10.479,6,139.5,32.731,5.6,131.9,6.882,11,114.5
6/10/2024 2:30,2:30:00,Monday,6,12.968,6.3,137.4,20.379,6.2,115.1,8.561,6.9,118.7,21.177,5,136.9,3.715,9.4,132.3,6.488,9.3,112.3,10.389,5.9,139.3,32.181,5.8,131.7,3.594,9.9,114.5
6/10/2024 2:45,2:45:00,Monday,6,11.553,5.8,137.3,17.254,5.9,114.8,10.216,5.3,118.5,22.855,5,136.3,6.053,9,131.4,11.232,7.4,111.5,8.228,6.9,139.2,29.173,6.1,132,6.164,8.5,114.5
6/10/2024 3:00,3:00:00,Monday,6,14.479,6.1,137.4,18.491,6.4,115.2,7.541,6.7,118.8,16.763,5.5,137.2,3.76,9.5,132.3,8.956,7.9,112.5,6.621,5.9,139.1,24.261,5.7,132.8,3.628,13.5,114.4
6/10/2024 3:15,3:15:00,Monday,6,9.708,5.5,137.7,18.504,5.7,115.2,7.528,7.5,118.9,22.585,6,136.3,2.939,9,131.5,11.177,5.3,111.3,7.332,5.7,139.3,19.108,5.7,132.6,3.133,15.9,114.2
6/10/2024 3:30,3:30:00,Monday,6,6.745,5.7,137.7,20.421,6.3,115.2,6.426,8.3,118.9,19.579,5.3,136.6,2.227,7.6,131.8,12.123,5.4,112.1,9.421,5.5,139.1,15.392,6.7,132.3,2.544,13.4,114.1
6/10/2024 3:45,3:45:00,Monday,6,7.846,5.3,137.5,18.949,5.5,115.1,7.581,8.6,118.8,13.871,5.8,136.6,3.083,7.5,132.1,8.966,5.8,112,10.047,5.3,139.1,10.048,8.3,132.4,3.705,11,114.2
6/10/2024 4:00,4:00:00,Monday,6,8.426,5.7,137.4,13.497,6.1,114.8,7.852,9.3,118.7,13.352,6.6,135.9,3.344,7.6,131.5,8.058,5.4,111.5,6.392,6.1,138.9,34.054,4.8,131.5,2.112,9.7,114.1
6/10/2024 4:15,4:15:00,Monday,6,9.668,4.8,137.4,12.606,6.5,114.6,7.508,7.3,118.4,11.567,7,136.8,4.223,9.7,132.4,5.476,6.8,112.5,4.369,7,139.1,33.487,5.7,131.7,1.81,13.2,114.2
6/10/2024 4:30,4:30:00,Monday,6,10.433,4.4,137.2,14.657,6.7,114.8,6.159,7.4,118.4,11.865,5.6,136.3,3.68,9.3,131.5,5.665,7.5,111.3,4.205,7.6,138.9,33.262,5.4,131.5,4.128,13.3,114.1
6/10/2024 4:45,4:45:00,Monday,6,11.64,5.9,137.2,13.873,6.4,114.8,5.27,6.9,118.1,12.613,6.1,136.5,4.593,9,132.2,6.674,7.3,112.1,4.959,7,138.9,36.46,5,131.7,7.025,9.6,114.2
6/10/2024 5:00,5:00:00,Monday,6,15.516,5.4,137.1,15.84,5.7,114.6,8.021,6.5,118.1,18.484,6.1,136.4,8.37,7.5,132.1,7.489,6.6,111.6,4.031,7.1,138.9,41.132,5.3,131.7,11.265,9,114.2
6/10/2024 5:15,5:15:00,Monday,6,12.32,5.5,137.1,15.845,6.7,114.4,6.534,8,118.1,12.424,6.2,135.8,13.682,6.5,132,9.937,6.2,111.6,5.246,7.8,139,36.755,4.7,131.6,6.877,8.5,114.1
6/10/2024 5:30,5:30:00,Monday,6,15.072,8.6,137.1,18.862,6.8,114.4,9.882,6.9,118.1,12.753,6.6,136.5,9.649,6.7,132.3,9.276,8.1,111.9,8.55,8.2,139,41.877,4.7,131.6,8.386,7.2,114.2
6/10/2024 5:45,5:45:00,Monday,6,19.798,6.5,137.1,17.157,7.3,114.3,9.981,7.9,118.1,13.351,7.6,135.6,7.521,8.9,131.5,9.599,6.9,111.2,8.15,8.2,139,40.782,4.9,131.6,10.844,7.6,114.2
6/10/2024 6:00,6:00:00,Monday,6,18.294,6.4,137.1,22.52,7.6,114.5,10.661,7.2,118.2,12.855,7.4,136.6,7.11,7.8,132.3,18.724,8,112.3,13.973,8.3,139.2,40.5,5,131.7,12.303,7.1,114.2
6/10/2024 6:15,6:15:00,Monday,6,17.386,7.2,137.1,22.544,7.6,114.4,10.07,8.6,118.3,16.672,6,136,9.85,7,131.8,21.824,7.3,111.4,10.339,8.5,139.2,43.139,5.4,132,15.535,7.2,114.3
6/10/2024 6:30,6:30:00,Monday,6,19.482,7.7,137.2,19.416,9.2,114.4,11.102,10.7,118.1,16.827,8.6,136.2,13.957,7.8,132.1,24.729,6.8,112,15.278,8,139.5,37.402,6.4,132.1,26.931,6.7,114.6
6/10/2024 6:45,6:45:00,Monday,6,19.132,8.3,137.1,29.968,8.8,114.8,12.38,8.7,118.3,13.841,9.1,136.7,15.401,9.3,132.8,32.742,6.6,112.6,12.7,7.2,139.4,36.027,6.5,132.1,20.693,9,114.6
6/10/2024 7:00,7:00:00,Monday,6,22.9,9.2,137.2,27.712,9.2,115,15.789,7.8,118.2,14.461,9.4,136,18.921,9,132,37.604,6.5,111.9,19.772,7.1,139.5,51.087,5.5,132.4,24.224,9,114.9
6/10/2024 7:15,7:15:00,Monday,6,25.734,8.3,137.2,53.679,10.1,115.1,20.186,7.9,118.4,23.13,9,137,25.998,7.7,133.2,40.759,6.1,113.1,18.556,8.1,139.6,50.54,6.1,132.4,40.235,9,115.7
6/10/2024 7:30,7:30:00,Monday,6,26.314,8.5,137.5,26.724,8.6,115.1,23.833,7.3,118.7,19.789,9.1,136.4,31.136,6.8,132.5,45.487,7.3,112.1,22.488,7.4,140.2,57.546,6.3,132.8,46.318,8.5,116.3
6/10/2024 7:45,7:45:00,Monday,6,19.299,8.9,137.7,28.777,8.9,115.3,20.994,7.8,118.9,20.361,9.4,136.9,32.084,7.1,133,55.992,8.1,113.1,22.344,8.3,139.9,64.055,6.4,133,48.069,8.1,116.6
6/10/2024 8:00,8:00:00,Monday,6,19.588,10.2,138,29.822,9.1,115.6,25.512,6.8,119.1,27.333,8.3,136.8,34.116,7.7,133,61.234,7.4,113.3,24.392,7.8,140.1,60.306,6.7,133.4,49.796,8.2,116.9
6/10/2024 8:15,8:15:00,Monday,6,21.19,8.8,137.9,32.445,9.7,115.3,25.068,8.5,119.3,28.702,8.6,136.6,44.215,7.6,133.2,54.32,7.8,113.5,31.556,8.6,140.3,65.246,7.1,133.6,51.355,9,117.1
6/10/2024 8:30,8:30:00,Monday,6,22.641,9.4,138,30.737,10.5,115.6,28.915,8.3,119.2,35.397,7.6,137.4,39.556,8.6,133.8,58.491,8.1,113.8,37.439,7.8,140.9,65.367,6.9,133.9,54.465,9,117.5
6/10/2024 8:45,8:45:00,Monday,6,26.566,8.2,138,36.885,9.8,115.8,27.248,7.8,119.3,27.371,8.4,136.8,43.371,9.1,133.1,54.446,7.7,113.1,31.979,7.9,140.8,63.318,7.8,134.2,53.235,9.2,117.9
6/10/2024 9:00,9:00:00,Monday,6,28.133,9.2,138.1,38.383,9.6,115.9,26.651,7.9,119.3,27.144,9.6,137.5,49.977,8.8,133.9,53.42,7.5,114,31.357,7.8,141.2,69.328,7.3,134.5,52,8.7,118
6/10/2024 9:15,9:15:00,Monday,6,20.982,10.3,138.2,35.775,9.8,116.1,33.231,7.9,119.5,33.452,10.2,136.5,48.535,9.4,133.1,55.181,7.9,112.9,33.188,7.6,141.4,55.39,8,134.4,57.382,8.6,118.2
6/10/2024 9:30,9:30:00,Monday,6,22.973,9.6,138.3,37.906,9.7,116,27.416,8.3,119.7,26.954,9.5,137.4,46.498,7.9,134,56.411,8.6,114,27.757,8.4,141.6,64.776,8.1,134.8,58.679,9.1,118.4
6/10/2024 9:45,9:45:00,Monday,6,30.336,8.1,138.7,30.676,10.5,116.2,29.089,8.1,119.9,27.457,9.7,136.8,51.17,8.8,133.4,52.015,7.7,113.1,22.945,8.2,141.7,61.215,7.1,135.1,51.575,9.1,118.4
6/10/2024 10:00,10:00:00,Monday,6,28.944,7.9,138.6,33.197,9.4,116.2,21.579,7.6,119.7,32.997,10.3,137.3,47.889,8.7,134,54.081,8.5,113.9,24.924,7.7,141.8,63.12,8.2,134.9,52.171,8.7,118.5
6/10/2024 10:15,10:15:00,Monday,6,25.342,7.3,138.7,31.39,10.3,116.3,24.584,7.3,120.2,26.482,10.7,136.8,55.992,9.2,133.4,57.758,8,113,24.479,8.1,141.8,51.663,8.8,135.1,59.368,9.1,118.8
6/10/2024 10:30,10:30:00,Monday,6,25.729,8.4,139,31.474,10.6,116.6,29.475,7,120.6,30.347,9.6,137,43.197,8.9,133.7,58.378,8,113.8,32.924,7.3,142.7,53.654,8.8,135.3,52.234,9.4,119
6/10/2024 10:45,10:45:00,Monday,6,19.421,7.9,139.5,38.356,10.5,117,30.403,7.6,121.1,34.855,9.4,137.1,52.846,9.1,133.7,56.608,8.3,113.5,25.016,8,142.5,69.463,8.6,135.8,52.897,8.6,119.2
6/10/2024 11:00,11:00:00,Monday,6,22.494,8.7,140,39.266,11,117.6,36.886,8,121.6,26.321,10.1,136.9,59.844,8.9,133.9,65.551,7.8,113.7,24.827,7.7,142.4,70.143,8.8,135.9,48.537,9.4,119.4
6/10/2024 11:15,11:15:00,Monday,6,24.554,8.4,140.5,56.427,11.3,118.2,29.887,9.2,122.1,32.399,10.2,137.3,53.649,9.5,133.9,68.688,8.1,113.8,26.769,7.9,142.7,77.337,8.3,136.4,46.392,8.6,119.5
6/10/2024 11:30,11:30:00,Monday,6,28.034,8.2,141.2,58.297,11.4,118.7,31.529,8.7,122.8,39.96,9,137.1,56.855,8.7,133.7,69.29,7.6,113.6,28.134,7.6,143,76.565,8.3,136.5,50.969,8.7,119.8
6/10/2024 11:45,11:45:00,Monday,6,27.82,8.2,141.2,43.99,10.6,119.6,31.311,7.9,123.8,35.858,9.1,137.7,64.264,7.9,134.2,73.152,8,114.1,29.106,7.8,143.1,76.723,8.3,136.4,53.349,8.8,120.1
6/10/2024 12:00,12:00:00,Monday,6,33.505,9.3,141.2,52.031,9.4,120.7,35.825,8.1,125,36.406,9.1,137,61.361,8.8,133.7,74.856,7.8,113.8,32.529,8.3,142.8,74.239,9.2,136.3,58.24,9,119.9
6/10/2024 12:15,12:15:00,Monday,6,31.098,8.6,141.1,56.933,9.4,121.9,38.1,7.5,125.8,35.523,9.1,137.5,69.72,8.4,134.4,76.539,7.7,114.1,31.258,9.1,142.7,79.034,8.3,136.4,63.2,9.6,119.9
6/10/2024 12:30,12:30:00,Monday,6,30.165,8.3,141.1,52.158,9.8,122.1,32.412,8.4,126.3,32.903,9.4,137,72.019,9,133.7,73.869,8.2,113.1,27.948,8.8,143,80.676,9.3,136.5,57.864,9.4,120
6/10/2024 12:45,12:45:00,Monday,6,33.459,8.6,141.1,40.069,10,123.1,38.099,8.1,127.3,30.216,9.4,137.6,67.306,9.4,134.6,66.164,8.7,113.7,30.772,8.1,143,76.755,8.7,136.6,60.564,9.6,120.1
6/10/2024 13:00,13:00:00,Monday,6,34.111,8.8,140.9,45.805,9.9,123.6,34.725,8.5,127.6,42.849,9,137.1,70.298,8.6,133.8,63.934,8.6,113.2,27.876,8.2,143.1,72.717,9,136.8,50.799,9.5,120.2
6/10/2024 13:15,13:15:00,Monday,6,28.205,8.5,141.2,47.608,9.9,123.9,29.864,8.7,128,40.721,9,137.8,61.874,8.8,134.5,67.489,8.5,114,33.201,8.7,142.4,69.163,8.9,135.9,57.112,9.2,119.2
6/10/2024 13:30,13:30:00,Monday,6,37.136,8.6,141.1,36.21,10.4,124.4,28.443,9.6,128.4,42.749,8.1,137,64.74,8.6,133.6,69.122,7.8,113,32.304,8.3,142,71.507,9.3,135.2,49.983,9.3,118.6
6/10/2024 13:45,13:45:00,Monday,6,33.289,8,141.2,42.798,9.8,124.7,26.317,7.5,128.7,45.483,9.8,137.7,75.095,8.6,134.9,61.594,8,113.9,28.609,8.7,142.1,80.525,7.9,135.4,66.147,10,118.8
6/10/2024 14:00,14:00:00,Monday,6,27.261,8,141.3,48.536,9.1,125.2,26.681,7.8,129.2,44.848,8.6,137,62.326,8.1,134,65.193,7.8,113,28.246,9.4,141.9,78.38,8.6,135.5,63.623,10,118.9
6/10/2024 14:15,14:15:00,Monday,6,39.304,7.9,141.3,47.497,9.5,125.3,30.459,8.3,129.3,40.338,9.6,137.7,69.68,7.7,134.8,61.989,8.6,114,33.429,8.6,142.1,78.401,9,135.6,62.022,9.9,119.2
6/10/2024 14:30,14:30:00,Monday,6,30.556,7.9,141.2,40.943,9.5,125.3,26.814,9.1,129.2,45.964,8.5,137,62.895,8.2,134.1,59.102,7.7,112.9,35.382,9.2,142.5,77.283,8.7,136,62.196,9.4,119.4
6/10/2024 14:45,14:45:00,Monday,6,28.937,7.8,141.1,45.578,8.8,124.7,27.156,10.4,128.8,38.49,8.6,137.6,66.833,8.2,134.7,64.627,7,113.8,33.403,8.4,143.1,84.882,9.3,136.3,67.091,10.2,119.7
6/10/2024 15:00,15:00:00,Monday,6,30.43,8.3,141.2,41.987,9.6,124.3,32.201,8.9,128.7,35.306,9.2,137.3,76.969,8,134.4,57.226,7.3,113,41.739,9.1,143.1,83.761,9.1,136.7,69.754,10.1,119.8
6/10/2024 15:15,15:15:00,Monday,6,28.087,8.1,141.1,39.563,9.9,124.3,29.773,8.2,128.3,35.062,9.4,137.3,83.923,7.7,134.7,64.47,8.3,113.6,27.264,9.2,143.2,66.128,9.3,136.8,63.831,9.3,120.2
6/10/2024 15:30,15:30:00,Monday,6,34.61,7.6,141.3,39.938,9.6,123.7,31.204,7.5,127.8,34.698,9.5,137.3,80.434,7.6,134.4,62.857,8.2,113.2,28.871,8.3,143.5,72.178,9.9,137.3,66.394,8.8,120.5
6/10/2024 15:45,15:45:00,Monday,6,28.967,8.2,141.1,35.099,9.7,123.3,37.432,7.6,127.5,31.629,9.6,137.4,72.746,7.8,134.9,70.383,8,113.7,31.714,9,143.8,91.152,9.6,137.5,61.614,9.7,120.7
6/10/2024 16:00,16:00:00,Monday,6,32.665,9.6,141.1,39.54,9.6,123.2,40.301,9.2,127.6,38.433,8.8,137.4,70.274,8,134.7,65.391,8.6,113.5,42.856,7.6,144.1,83.515,9.7,138,66.216,10.2,120.9
6/10/2024 16:15,16:15:00,Monday,6,28.671,8.6,141,37.851,9.9,123.2,32.444,8.3,127.6,42.172,9.5,137.3,69.166,8.3,134.7,67.108,8.5,113.7,37.072,8.3,144,107.216,9.7,137.7,71.929,10.9,120.9
6/10/2024 16:30,16:30:00,Monday,6,22.384,9.5,141.1,30.451,10.2,123.2,31.837,7,127.2,40.467,8.9,137.6,55.788,8.4,134.8,69.927,8.7,113.6,36.222,8.7,144,103.817,9.9,138,78.44,10.2,121.1
6/10/2024 16:45,16:45:00,Monday,6,19.826,9.6,141.1,33.662,9.7,123.1,26.699,7,127.3,48.999,8.7,137.5,69.32,8.3,134.6,65.983,8.7,113.5,34.249,9,144.5,98.838,8.8,138,74.94,11,121.2
6/10/2024 17:00,17:00:00,Monday,6,21.386,8.7,141,32.889,9.3,123.1,21.886,8.3,127.2,55.165,8.1,138,61.907,8.3,134.9,72.393,8.9,113.7,39.167,8.6,144.5,94.312,9.1,138,73.555,10.3,121.2
6/10/2024 17:15,17:15:00,Monday,6,21.724,8.7,141.1,32.374,9.2,123,26.219,8,127.3,49.013,8.2,137.4,57.957,8.5,134.3,57.015,8.8,113.3,36.876,8.8,144.2,98.278,9.4,138.1,80.342,10.5,121.4
6/10/2024 17:30,17:30:00,Monday,6,24.962,8.6,140.9,31.02,8.9,122.9,33.43,7.6,127.3,48.83,7.9,137.8,65.414,8.7,134.8,60.997,8.8,113.7,34.68,9.1,144.4,99.782,9.2,138.5,79.595,10.9,121.5
6/10/2024 17:45,17:45:00,Monday,6,23.976,8.1,140.9,32.297,9.4,122.2,30.141,7,126.8,50.312,8.5,137.1,82.586,8.9,134.3,69.845,8.7,113.4,46.774,7.9,145.4,101.675,9.9,138.7,78.185,11,121.7
6/10/2024 18:00,18:00:00,Monday,6,24.627,7.9,141,36.291,9.8,122.2,31.322,6.8,126.4,44.377,9.7,137.7,68.887,8.1,134.7,78.841,8.9,113.8,48.786,8.8,144.6,92.483,9.1,138.6,79.413,10.4,121.5
6/10/2024 18:15,18:15:00,Monday,6,21.569,7.6,141.1,34.683,10.2,122,25.653,5.5,126.3,46.694,9.4,137.4,68.848,7.7,134.3,62.508,9.6,113.5,39.021,8.1,144.6,133.423,10.5,138.5,89.652,11.5,121.6
6/10/2024 18:30,18:30:00,Monday,6,20.994,8,141.1,33.945,9.9,121.6,31.072,5.5,125.9,44.26,7.7,137.9,55.682,7.8,134.6,60.957,9,113.6,62.921,8.8,144.4,140.785,10.4,138.5,78.25,11.1,121.5
6/10/2024 18:45,18:45:00,Monday,6,26.79,8.1,141.1,33.861,9.4,121.2,25.22,6.7,125.2,41.97,8.5,137.3,55.163,7.7,134,60.797,8.6,113.2,49.261,7,144.6,91.017,9.4,138,62.989,9.2,120.9
6/10/2024 19:00,19:00:00,Monday,6,33.156,7.3,141.1,30.491,8.6,120.7,24.362,7.5,125,43.218,8.4,138,55.692,7.7,134.5,58.795,8.3,113.7,37.211,6.9,143.9,73.865,9.4,137.7,68.033,9.2,120.7
6/10/2024 19:15,19:15:00,Monday,6,23.382,7.6,141.1,36.984,10,120.1,24.945,8.7,124.2,52.737,9.1,137.4,54.912,7.8,133.7,59.282,7.6,112.9,37.911,8.1,143.8,81.886,8.3,137.7,61.129,9,120.2
6/10/2024 19:30,19:30:00,Monday,6,29.474,7.5,140.9,38.402,9.5,119.5,32.03,6.3,123.8,57.105,8.6,138.2,51.296,7.8,134.5,74.499,8.9,113.9,26.541,7.9,143.3,97.026,8.1,137.3,72.024,9.5,120.3
6/10/2024 19:45,19:45:00,Monday,6,25.651,9.1,141,38.155,10.2,119.2,30.411,7.5,123.2,51.264,8.6,137.3,40.764,7.7,133.6,71.144,8.3,113,35.016,7,143.6,104.163,9.3,137.2,53.953,8.5,120
6/10/2024 20:00,20:00:00,Monday,6,25.311,7.8,141.2,37.899,10.1,118.9,31.912,6.6,123,47.733,6.9,138.1,40.72,8.6,134.3,59.531,8.5,113.7,27.759,7.4,143.4,98.366,8.4,136.9,62.096,8.4,120
6/10/2024 20:15,20:15:00,Monday,6,23.673,7.6,141,46.141,11.3,118.2,29.041,7.5,122.6,55.413,8,137.3,37.552,9,133.3,53.824,7.8,112.7,32.678,7.8,142.9,112.058,8.5,136.7,62.542,9.3,119.8
6/10/2024 20:30,20:30:00,Monday,6,20.454,7.4,140.8,37.432,8.8,118.2,34.151,7.4,122.2,49.158,8.7,138,41.004,8.9,134.1,51.479,8.4,113.7,24.561,8.5,142.7,107.094,7.7,136.5,55.746,8.3,119.5
6/10/2024 20:45,20:45:00,Monday,6,25.185,8,140.3,35.247,9.9,117.7,32.963,7.4,121.9,48.394,8.3,137.1,32.962,9.3,133.1,45.193,8.4,112.5,21.841,7.2,142.6,108.898,8.6,136.5,50.869,8.4,119.3
6/10/2024 21:00,21:00:00,Monday,6,23.068,8.8,140,28.422,10.5,117.2,35.801,7.7,121.3,52.941,8,137.6,28.272,8,133.8,41.557,8.8,113.3,25.064,7.2,142.6,101.094,8.3,136.3,50.285,8.2,119.2
6/10/2024 21:15,21:15:00,Monday,6,19.895,9.7,139.7,36.885,9.6,117,33.943,8.7,120.9,52.675,7.6,137.5,36.513,6.6,133.7,39.408,8.6,112.5,18.389,8.2,142.4,98.236,8.3,136.3,45.912,7.5,119
6/10/2024 21:30,21:30:00,Monday,6,16.261,9.6,139.3,32.264,9.6,116.8,32.21,7.6,120.7,50.064,7.1,137.6,25.565,7.9,133.3,41.468,8.3,113.1,20.803,8.3,142.5,99.289,8.7,136.2,45.788,8.2,118.8
6/10/2024 21:45,21:45:00,Monday,6,19.228,9.9,138.9,29.957,9.3,116.2,33.544,7.6,120.2,57.501,6.4,137.8,26.634,8.9,133.2,40.051,7.6,112.8,18.195,7,142,120.719,8.6,136.1,47.113,8.9,118.6
6/10/2024 22:00,22:00:00,Monday,6,19.581,9.3,138.7,33.355,9.2,116.1,35.09,8.6,120.1,61.316,6.3,137.5,27.668,8,132.9,36.541,8.3,112.6,16.61,6.7,141.8,107.095,7.8,135.9,45.075,6.9,118.5
6/10/2024 22:15,22:15:00,Monday,6,17.129,8,138.5,38.905,8.8,116,40.041,8,119.8,63.234,6.5,138,24.768,7.6,133.5,35.699,7.6,112.9,23.681,6.2,142,110.753,8.4,135.9,36.006,7.2,118.2
6/10/2024 22:30,22:30:00,Monday,6,19.352,8,138.2,40.991,7.6,115.7,37.903,8.1,119.5,58.943,6.2,137.1,17.369,9.5,132.7,34.01,7.6,112.1,23.168,6.5,141.7,112.731,7.7,135.9,27.747,7.4,117.5
6/10/2024 22:45,22:45:00,Monday,6,20.403,9.9,138.1,36.21,8.4,115.5,29.07,8.2,119.1,76.253,5.6,138,18.143,8.1,133.5,53.273,7.1,113.2,17.339,7.5,141.5,101.98,6.9,135.6,33.636,7.7,117.5
6/10/2024 23:00,23:00:00,Monday,6,12.997,9,138,36.217,8.8,115.2,25.545,8.8,119.1,63.827,5.4,136.9,22.099,8,132.5,36.403,6.2,112.1,25.757,5.2,141.9,97.019,7.8,135.3,26.354,7.2,117.4
6/10/2024 23:15,23:15:00,Monday,6,20.095,7.4,138.3,32.519,8.2,115.3,18.359,8,119.2,52.229,5.3,137.7,8.936,10,133,43.14,7.1,113.2,23.994,4.7,141.5,111.941,7.4,135.4,22.334,6.6,117.1
6/10/2024 23:30,23:30:00,Monday,6,16.519,8,138.3,24.034,7.7,115.4,10.051,7.3,119.2,50.44,5.3,137,13.42,10.4,132.4,34.994,6.7,112.2,27.3,5.2,141.5,86.09,7,135,15.493,7.1,116.8
6/10/2024 23:45,23:45:00,Monday,6,19.398,7.6,138.3,24.078,7.4,115.2,11.009,9,119.1,51.472,4.6,137.3,17.681,8.5,133.1,25.394,7.9,112.7,34.301,6,141.4,77.966,6.8,134.7,13.43,7.3,116.7
6/11/2024 0:00,0:00:00,Tuesday,6,19.919,6.5,138.2,22.105,8.7,115.2,12.806,8.7,119.2,39.396,5.5,136.6,10.248,9.6,132.4,16.055,8.7,111.8,26.315,7.1,141.3,71.901,6.4,134.7,15.731,5.9,116.5
6/11/2024 0:15,0:15:00,Tuesday,6,14.628,6.2,138.1,31.214,6.8,115.3,13.693,7.9,119.1,35.457,5.5,136.9,10.497,7,132.9,15.623,6.9,112.6,18.811,6.3,141.4,69.703,5.7,134.4,12.373,7.6,116.3
6/11/2024 0:30,0:30:00,Tuesday,6,14.828,7.5,138,33.444,5.7,115.1,22.831,7.5,119.1,40.046,5.7,136.8,10.608,7.4,132.7,11.39,8,111.9,18.06,7.4,141,79.153,5,134.3,10.458,7.9,116.1
6/11/2024 0:45,0:45:00,Tuesday,6,14.904,7.2,137.8,20.043,6.3,115,26.613,7.5,119,31.656,5.9,136.6,11.225,6.8,132.6,11.681,9.1,112.1,15.998,6.7,140.8,59.925,4.9,134,12.402,5.8,116.1
6/11/2024 1:00,1:00:00,Tuesday,6,9.333,6.1,137.7,19.199,7.5,114.6,27.368,6.7,119,37.681,4.5,137.4,7.814,5.6,132.8,11.987,7.8,112.5,21.12,4.9,140.7,57.387,4.7,133.9,10.339,7.2,116
6/11/2024 1:15,1:15:00,Tuesday,6,11.331,6.5,137.7,18.888,7,114.6,21.725,6.1,118.9,27.008,4.9,136.3,6.745,5.5,132.3,9.62,9,111.9,21.322,4.7,140.5,62.422,4.8,133.9,8.978,8.8,116
6/11/2024 1:30,1:30:00,Tuesday,6,12.027,7.8,137.6,19.888,7.4,114.8,12.619,5.8,118.7,17.959,5,137.1,3.824,7.5,132.5,9.628,7.8,112.7,13.371,5,140.6,61.247,5,133.9,5.25,8.6,115.9
6/11/2024 1:45,1:45:00,Tuesday,6,8.342,6.6,137.5,16.809,7.3,114.9,15.091,5.8,118.8,18.06,4.7,136.2,5.288,7,131.6,8.794,7.3,111.2,14.418,4.5,140.4,45.001,5.1,133.7,7.938,7.1,115.8
6/11/2024 2:00,2:00:00,Tuesday,6,8.136,7.7,137.4,17.373,6.8,114.9,12.341,7.3,118.6,23.587,4.8,136.9,3.854,7.6,132.3,11.097,6.5,112.1,11.077,6.3,140.2,54.264,4.5,133.8,9.181,6.8,115.7
6/11/2024 2:15,2:15:00,Tuesday,6,6.581,7.6,137.2,14.654,6.9,114.6,9.485,7.2,118.4,30.751,4.5,136.5,4.17,7.1,132,11.197,6.6,111.4,10.372,6.9,140,47.308,4.7,133.4,4.439,7.8,115.4
6/11/2024 2:30,2:30:00,Tuesday,6,4.602,6.9,137.5,17.277,6.9,115,12.151,5.9,118.7,23.739,4.4,136.6,3.936,6.2,132,9.655,5.9,111.7,8.757,6,140.1,40.095,5,133.3,4.171,7.1,115.5
6/11/2024 2:45,2:45:00,Tuesday,6,4.292,8.7,137.3,21.468,7.6,114.6,13.253,7.3,118.4,17.794,3.8,136.7,3.785,6.7,132.2,9.937,6.7,111.9,4.791,5.8,139.9,42.179,4.7,133.5,4.947,5.5,115.5
6/11/2024 3:00,3:00:00,Tuesday,6,8.592,7.5,137.5,16.03,7,114.5,12.744,6.4,118.2,19.076,4.1,136,3.693,7.1,131.6,10.065,6.3,111.3,5.835,6.1,139.9,40.234,5.1,133.3,2.505,7.9,115.4
6/11/2024 3:15,3:15:00,Tuesday,6,7.181,6.6,137.7,14.043,5.8,114.7,11.264,6.6,118.7,21.338,4,136.8,4.218,7.3,132.5,10.181,6.2,112.2,6.572,5.3,140,35.654,5.7,133.2,7.392,7,115.6
6/11/2024 3:30,3:30:00,Tuesday,6,7.001,6.4,137.7,17.976,5.8,115,10.447,6.5,118.9,21.494,3.7,136.1,4.235,6.9,131.5,8.956,6.4,111.1,5.601,6.3,140.1,43.936,5.1,133.2,5.052,5.2,115.7
6/11/2024 3:45,3:45:00,Tuesday,6,7.467,9.1,137.6,17.884,5.7,114.9,8.253,6.8,118.8,22.396,3.4,136.8,5.771,5.6,132.2,9.162,6,112.1,5.694,6.7,140,47.001,5.2,133.2,5.278,5.9,115.7
6/11/2024 4:00,4:00:00,Tuesday,6,4.663,8.8,137.6,17.054,5.9,115,8.001,6.4,118.8,23.513,3.3,136.2,3.245,6.5,131.6,21.262,5.2,111.2,8.385,6.8,140,53.96,5,133.2,8.965,5.8,115.7
6/11/2024 4:15,4:15:00,Tuesday,6,3.995,9,137.6,21.58,5.1,115.1,7.706,6.9,118.5,21.606,3.6,136.7,4.937,7,132.2,15.651,6.5,112,7.746,6.9,140.3,49.772,4.6,133.1,6.485,4,115.5
6/11/2024 4:30,4:30:00,Tuesday,6,5.668,8.6,137.7,18.601,6.1,115.2,8.37,6.3,118.6,26.005,3.3,136.8,3.821,8.3,131.9,10.869,6.9,111.5,6.192,8.1,139.7,42.462,4.6,133,8.88,5.9,115.3
